# iteration,run time [seconds],cost
205700,2603.16,43.780868930
205800,2604.80,43.780863695
205900,2606.45,43.780858465
206000,2608.09,43.780853241
206100,2609.74,43.780848021
206200,2611.29,43.780842807
206300,2612.30,43.780837598
206400,2613.32,43.780832394
206500,2614.33,43.780827194
206600,2615.58,43.780822000
206700,2617.24,43.780816811
206800,2618.90,43.780811627
206900,2620.57,43.780806448
207000,2622.23,43.780801274
207100,2623.89,43.780796105
207200,2625.55,43.780790941
207300,2627.21,43.780785782
207400,2628.88,43.780780627
207500,2630.54,43.780775478
207600,2632.20,43.780770334
207700,2633.85,43.780765195
207800,2635.50,43.780760060
207900,2637.14,43.780754931
208000,2638.51,43.780749807
208100,2639.52,43.780744687
208200,2640.54,43.780739572
208300,2641.55,43.780734463
208400,2642.57,43.780729358
208500,2643.58,43.780724258
208600,2644.60,43.780719163
208700,2645.61,43.780714073
208800,2646.63,43.780708988
208900,2647.64,43.780703907
209000,2648.66,43.780698832
209100,2649.69,43.780693761
209200,2651.27,43.780688695
209300,2652.93,43.780683634
209400,2654.58,43.780678578
209500,2656.23,43.780673527
209600,2657.88,43.780668480
209700,2659.53,43.780663439
209800,2661.16,43.780658402
209900,2662.18,43.780653370
210000,2663.19,43.780648342
210100,2664.65,43.780643320
210200,2666.28,43.780638302
210300,2667.90,43.780633289
210400,2669.52,43.780628281
210500,2671.14,43.780623278
210600,2672.77,43.780618279
210700,2674.39,43.780613285
210800,2676.02,43.780608296
210900,2677.64,43.780603311
211000,2679.26,43.780598332
211100,2680.89,43.780593357
211200,2682.51,43.780588386
211300,2684.14,43.780583421
211400,2685.78,43.780578460
211500,2687.42,43.780573504
211600,2689.06,43.780568552
211700,2690.70,43.780563605
211800,2692.34,43.780558663
211900,2693.98,43.780553726
212000,2695.62,43.780548793
212100,2697.26,43.780543865
212200,2698.89,43.780538941
212300,2700.52,43.780534022
212400,2702.16,43.780529108
212500,2703.79,43.780524198
212600,2705.42,43.780519293
212700,2707.05,43.780514393
212800,2708.68,43.780509497
212900,2710.31,43.780504606
213000,2711.47,43.780499719
213100,2712.49,43.780494837
213200,2713.52,43.780489959
213300,2714.54,43.780485086
213400,2715.56,43.780480218
213500,2716.58,43.780475354
213600,2717.60,43.780470495
213700,2718.62,43.780465640
213800,2719.64,43.780460790
213900,2720.66,43.780455945
214000,2721.68,43.780451104
214100,2722.70,43.780446267
214200,2723.72,43.780441435
214300,2724.74,43.780436608
214400,2725.75,43.780431785
214500,2726.77,43.780426966
214600,2727.79,43.780422152
214700,2728.81,43.780417343
214800,2729.83,43.780412537
214900,2730.85,43.780407737
215000,2731.87,43.780402941
215100,2732.89,43.780398149
215200,2733.91,43.780393362
215300,2734.93,43.780388579
215400,2735.95,43.780383801
215500,2736.97,43.780379027
215600,2738.35,43.780374257
215700,2739.97,43.780369492
215800,2741.35,43.780364732
215900,2743.00,43.780359976
216000,2744.64,43.780355224
216100,2746.28,43.780350476
216200,2747.92,43.780345733
216300,2749.56,43.780340995
216400,2751.20,43.780336260
216500,2752.84,43.780331531
216600,2754.47,43.780326805
216700,2756.08,43.780322084
216800,2757.69,43.780317367
216900,2759.30,43.780312655
217000,2760.91,43.780307947
217100,2762.51,43.780303243
217200,2764.13,43.780298543
217300,2765.31,43.780293848
217400,2766.33,43.780289157
217500,2767.34,43.780284471
217600,2768.36,43.780279789
217700,2769.38,43.780275111
217800,2770.68,43.780270437
217900,2771.70,43.780265768
218000,2772.73,43.780261103
218100,2773.74,43.780256442
218200,2774.76,43.780251786
218300,2775.78,43.780247134
218400,2776.80,43.780242486
218500,2777.82,43.780237842
218600,2778.84,43.780233203
218700,2779.87,43.780228568
218800,2780.89,43.780223937
218900,2781.91,43.780219310
219000,2782.93,43.780214687
219100,2783.94,43.780210069
219200,2784.95,43.780205455
219300,2785.97,43.780200845
219400,2786.98,43.780196240
219500,2788.00,43.780191638
219600,2789.02,43.780187041
219700,2790.04,43.780182448
219800,2791.06,43.780177859
219900,2792.08,43.780173274
220000,2793.09,43.780168694
220100,2794.11,43.780164117
220200,2795.12,43.780159545
220300,2796.14,43.780154977
220400,2797.15,43.780150413
220500,2798.17,43.780145853
220600,2799.18,43.780141298
220700,2800.20,43.780136746
220800,2801.21,43.780132199
220900,2802.23,43.780127655
221000,2803.24,43.780123116
221100,2804.26,43.780118581
221200,2805.28,43.780114050
221300,2806.57,43.780109523
221400,2808.20,43.780105000
221500,2809.84,43.780100482
221600,2811.47,43.780095967
221700,2813.10,43.780091457
221800,2814.73,43.780086950
221900,2816.36,43.780082448
222000,2817.99,43.780077949
222100,2819.62,43.780073455
222200,2821.25,43.780068965
222300,2822.50,43.780064478
222400,2823.52,43.780059996
222500,2824.56,43.780055518
222600,2825.58,43.780051044
222700,2826.60,43.780046574
222800,2827.62,43.780042108
222900,2828.63,43.780037646
223000,2829.65,43.780033187
223100,2830.67,43.780028733
223200,2831.69,43.780024283
223300,2832.72,43.780019837
223400,2833.73,43.780015395
223500,2834.75,43.780010957
223600,2835.77,43.780006523
223700,2836.78,43.780002092
223800,2837.80,43.779997666
223900,2838.81,43.779993244
224000,2839.88,43.779988825
224100,2840.90,43.779984411
224200,2841.91,43.779980000
224300,2842.93,43.779975594
224400,2843.95,43.779971191
224500,2844.97,43.779966792
224600,2845.98,43.779962398
224700,2847.00,43.779958007
224800,2848.02,43.779953620
224900,2849.03,43.779949237
225000,2850.05,43.779944857
225100,2851.06,43.779940482
225200,2852.08,43.779936111
225300,2853.09,43.779931743
225400,2854.11,43.779927380
225500,2855.12,43.779923020
225600,2856.14,43.779918664
225700,2857.16,43.779914312
225800,2858.17,43.779909964
225900,2859.19,43.779905619
226000,2860.20,43.779901279
226100,2861.22,43.779896942
226200,2862.24,43.779892609
226300,2863.26,43.779888280
226400,2864.28,43.779883955
226500,2865.29,43.779879634
226600,2866.31,43.779875316
226700,2867.33,43.779871002
226800,2868.35,43.779866692
226900,2869.37,43.779862386
227000,2870.39,43.779858084
227100,2871.41,43.779853785
227200,2872.43,43.779849491
227300,2873.45,43.779845200
227400,2874.47,43.779840912
227500,2875.77,43.779836629
227600,2877.41,43.779832349
227700,2879.04,43.779828073
227800,2880.67,43.779823801
227900,2882.30,43.779819533
228000,2883.93,43.779815268
228100,2885.56,43.779811007
228200,2887.20,43.779806750
228300,2888.83,43.779802496
228400,2890.46,43.779798247
228500,2892.09,43.779794001
228600,2893.73,43.779789758
228700,2895.36,43.779785520
228800,2896.99,43.779781285
228900,2898.62,43.779777054
229000,2900.25,43.779772826
229100,2901.79,43.779768602
229200,2903.07,43.779764382
229300,2904.70,43.779760166
229400,2905.72,43.779755953
229500,2906.74,43.779751744
229600,2907.75,43.779747538
229700,2908.77,43.779743337
229800,2909.79,43.779739139
229900,2910.81,43.779734944
230000,2911.83,43.779730753
230100,2912.85,43.779726566
230200,2913.87,43.779722383
230300,2914.88,43.779718203
230400,2915.90,43.779714026
230500,2916.91,43.779709854
230600,2917.93,43.779705685
230700,2918.94,43.779701519
230800,2920.10,43.779697357
230900,2921.77,43.779693199
231000,2923.43,43.779689045
231100,2925.09,43.779684894
231200,2926.75,43.779680746
231300,2928.41,43.779676602
231400,2930.07,43.779672462
231500,2931.73,43.779668325
231600,2933.40,43.779664192
231700,2935.06,43.779660063
231800,2936.72,43.779655937
231900,2938.38,43.779651814
232000,2940.04,43.779647696
232100,2941.71,43.779643580
232200,2943.37,43.779639469
232300,2945.03,43.779635360
232400,2946.69,43.779631256
232500,2948.34,43.779627154
232600,2949.99,43.779623057
232700,2951.63,43.779618963
232800,2952.75,43.779614872
232900,2953.76,43.779610785
233000,2954.81,43.779606701
233100,2956.46,43.779602621
233200,2958.09,43.779598545
233300,2959.76,43.779594472
233400,2961.42,43.779590402
233500,2963.08,43.779586336
233600,2964.74,43.779582273
233700,2966.41,43.779578214
233800,2968.07,43.779574159
233900,2969.73,43.779570106
234000,2971.39,43.779566058
234100,2972.68,43.779562012
234200,2973.70,43.779557971
234300,2974.72,43.779553932
234400,2975.74,43.779549897
234500,2976.76,43.779545866
234600,2977.77,43.779541838
234700,2978.80,43.779537813
234800,2979.81,43.779533792
234900,2980.82,43.779529774
235000,2981.84,43.779525760
235100,2983.45,43.779521749
235200,2985.09,43.779517741
235300,2986.67,43.779513737
235400,2987.68,43.779509737
235500,2988.70,43.779505739
235600,2989.72,43.779501745
235700,2990.74,43.779497755
235800,2991.76,43.779493768
235900,2992.78,43.779489784
236000,2993.80,43.779485804
236100,2994.82,43.779481826
236200,2995.84,43.779477853
236300,2996.86,43.779473883
236400,2997.87,43.779469916
236500,2998.89,43.779465952
236600,2999.91,43.779461992
236700,3000.93,43.779458035
236800,3001.95,43.779454081
236900,3002.97,43.779450131
237000,3003.99,43.779446184
237100,3005.00,43.779442241
237200,3006.02,43.779438301
237300,3007.04,43.779434364
237400,3008.33,43.779430430
237500,3009.96,43.779426500
237600,3010.97,43.779422573
237700,3011.99,43.779418649
237800,3013.01,43.779414729
237900,3014.02,43.779410812
238000,3015.04,43.779406898
238100,3016.06,43.779402988
238200,3017.08,43.779399080
238300,3018.09,43.779395177
238400,3019.11,43.779391276
238500,3020.12,43.779387379
238600,3021.14,43.779383484
238700,3022.16,43.779379594
238800,3023.17,43.779375706
238900,3024.69,43.779371822
239000,3026.34,43.779367941
239100,3027.99,43.779364063
239200,3029.64,43.779360188
239300,3031.28,43.779356317
239400,3032.92,43.779352449
239500,3034.55,43.779348584
239600,3036.20,43.779344722
239700,3037.37,43.779340864
239800,3038.52,43.779337009
239900,3039.53,43.779333157
240000,3040.55,43.779329308
240100,3041.94,43.779325462
240200,3043.59,43.779321620
240300,3045.23,43.779317781
240400,3046.86,43.779313945
240500,3048.20,43.779310112
240600,3049.22,43.779306282
240700,3050.50,43.779302456
240800,3051.93,43.779298633
240900,3052.95,43.779294812
241000,3053.97,43.779290996
241100,3054.99,43.779287182
241200,3056.01,43.779283371
241300,3057.02,43.779279564
241400,3058.04,43.779275760
241500,3059.06,43.779271958
241600,3060.08,43.779268160
241700,3061.10,43.779264366
241800,3062.13,43.779260574
241900,3063.15,43.779256785
242000,3064.17,43.779253000
242100,3065.19,43.779249218
242200,3066.21,43.779245438
242300,3067.23,43.779241662
242400,3068.81,43.779237889
242500,3070.45,43.779234120
242600,3071.71,43.779230353
242700,3072.73,43.779226589
242800,3073.75,43.779222829
242900,3074.77,43.779219071
243000,3075.79,43.779215317
243100,3076.81,43.779211566
243200,3077.82,43.779207818
243300,3078.84,43.779204073
243400,3080.05,43.779200331
243500,3081.68,43.779196592
243600,3082.78,43.779192856
243700,3083.81,43.779189123
243800,3084.82,43.779185393
243900,3085.84,43.779181667
244000,3086.86,43.779177943
244100,3087.88,43.779174222
244200,3088.91,43.779170505
244300,3090.54,43.779166791
244400,3092.18,43.779163079
244500,3093.84,43.779159371
244600,3095.50,43.779155665
244700,3097.12,43.779151963
244800,3098.14,43.779148264
244900,3099.16,43.779144567
245000,3100.20,43.779140874
245100,3101.22,43.779137184
245200,3102.24,43.779133497
245300,3103.26,43.779129812
245400,3104.28,43.779126131
245500,3105.30,43.779122453
245600,3106.33,43.779118778
245700,3107.73,43.779115105
245800,3109.37,43.779111436
245900,3110.49,43.779107770
246000,3111.52,43.779104107
246100,3112.54,43.779100446
246200,3113.55,43.779096789
246300,3114.57,43.779093135
246400,3115.59,43.779089483
246500,3116.62,43.779085835
246600,3117.64,43.779082189
246700,3118.66,43.779078547
246800,3119.68,43.779074907
246900,3120.69,43.779071270
247000,3121.71,43.779067637
247100,3122.73,43.779064006
247200,3123.76,43.779060378
247300,3124.78,43.779056753
247400,3125.81,43.779053131
247500,3126.83,43.779049512
247600,3127.85,43.779045896
247700,3128.88,43.779042283
247800,3129.90,43.779038673
247900,3130.92,43.779035065
248000,3131.95,43.779031461
248100,3132.97,43.779027860
248200,3134.00,43.779024261
248300,3135.02,43.779020665
248400,3136.04,43.779017072
248500,3137.06,43.779013482
248600,3138.08,43.779009895
248700,3139.11,43.779006311
248800,3140.13,43.779002730
248900,3141.15,43.778999151
249000,3142.18,43.778995576
249100,3143.20,43.778992003
249200,3144.22,43.778988433
249300,3145.25,43.778984866
249400,3146.27,43.778981302
249500,3147.29,43.778977741
249600,3148.55,43.778974183
249700,3150.21,43.778970627
249800,3151.86,43.778967075
249900,3153.15,43.778963525
250000,3154.17,43.778959978
250100,3155.19,43.778956434
250200,3156.22,43.778952892
250300,3157.24,43.778949354
250400,3158.44,43.778945818
250500,3160.09,43.778942285
250600,3161.32,43.778938755
250700,3162.34,43.778935228
250800,3163.36,43.778931704
250900,3164.38,43.778928182
251000,3165.40,43.778924663
251100,3166.42,43.778921147
251200,3167.44,43.778917634
251300,3168.46,43.778914124
251400,3169.48,43.778910616
251500,3170.50,43.778907111
251600,3171.52,43.778903609
251700,3172.53,43.778900110
251800,3173.54,43.778896614
251900,3174.55,43.778893120
252000,3175.57,43.778889629
252100,3176.59,43.778886141
252200,3177.62,43.778882656
252300,3178.64,43.778879173
252400,3179.66,43.778875693
252500,3180.67,43.778872216
252600,3181.69,43.778868742
252700,3182.71,43.778865270
252800,3183.74,43.778861801
252900,3184.76,43.778858335
253000,3185.78,43.778854872
253100,3186.80,43.778851411
253200,3187.82,43.778847954
253300,3188.84,43.778844498
253400,3189.87,43.778841046
253500,3191.20,43.778837596
253600,3192.22,43.778834149
253700,3193.24,43.778830705
253800,3194.26,43.778827263
253900,3195.27,43.778823825
254000,3196.28,43.778820388
254100,3197.30,43.778816955
254200,3198.32,43.778813524
254300,3199.34,43.778810096
254400,3200.36,43.778806671
254500,3201.38,43.778803248
254600,3202.39,43.778799828
254700,3203.49,43.778796411
254800,3204.50,43.778792997
254900,3205.52,43.778789585
255000,3206.55,43.778786175
255100,3207.57,43.778782769
255200,3208.59,43.778779365
255300,3209.61,43.778775964
255400,3210.63,43.778772565
255500,3211.65,43.778769169
255600,3212.67,43.778765776
255700,3213.69,43.778762385
255800,3214.71,43.778758998
255900,3215.73,43.778755612
256000,3216.75,43.778752230
256100,3217.77,43.778748850
256200,3219.35,43.778745472
256300,3220.72,43.778742098
256400,3221.74,43.778738725
256500,3222.76,43.778735356
256600,3223.77,43.778731989
256700,3224.79,43.778728625
256800,3225.81,43.778725263
256900,3226.83,43.778721904
257000,3228.27,43.778718548
257100,3229.92,43.778715194
257200,3231.57,43.778711843
257300,3233.21,43.778708495
257400,3234.84,43.778705149
257500,3236.47,43.778701805
257600,3238.10,43.778698465
257700,3239.73,43.778695126
257800,3241.15,43.778691791
257900,3242.16,43.778688458
258000,3243.18,43.778685127
258100,3244.20,43.778681800
258200,3245.22,43.778678474
258300,3246.23,43.778675152
258400,3247.25,43.778671832
258500,3248.27,43.778668514
258600,3249.28,43.778665199
258700,3250.29,43.778661887
258800,3251.31,43.778658577
258900,3252.32,43.778655270
259000,3253.34,43.778651965
259100,3254.35,43.778648663
259200,3255.37,43.778645363
259300,3256.38,43.778642066
259400,3257.40,43.778638772
259500,3258.41,43.778635480
259600,3259.44,43.778632190
259700,3260.45,43.778628903
259800,3261.69,43.778625619
259900,3263.35,43.778622337
260000,3264.94,43.778619058
260100,3265.96,43.778615781
260200,3266.98,43.778612507
260300,3268.00,43.778609235
260400,3269.02,43.778605966
260500,3270.05,43.778602699
260600,3271.07,43.778599435
260700,3272.09,43.778596173
260800,3273.11,43.778592914
260900,3274.13,43.778589657
261000,3275.41,43.778586403
261100,3277.06,43.778583151
261200,3278.71,43.778579901
261300,3280.13,43.778576655
261400,3281.78,43.778573410
261500,3283.44,43.778570169
261600,3285.10,43.778566929
261700,3286.41,43.778563692
261800,3287.43,43.778560458
261900,3288.45,43.778557226
262000,3289.48,43.778553997
262100,3290.51,43.778550770
262200,3291.53,43.778547545
262300,3292.56,43.778544323
262400,3293.58,43.778541103
262500,3294.59,43.778537886
262600,3295.61,43.778534672
262700,3296.63,43.778531459
262800,3297.69,43.778528249
262900,3298.71,43.778525042
263000,3299.73,43.778521837
263100,3300.86,43.778518635
263200,3302.53,43.778515435
263300,3304.21,43.778512237
263400,3305.47,43.778509042
263500,3306.49,43.778505849
263600,3307.51,43.778502659
263700,3308.53,43.778499471
263800,3309.55,43.778496285
263900,3310.58,43.778493102
264000,3311.60,43.778489921
264100,3312.63,43.778486743
264200,3313.65,43.778483567
264300,3314.67,43.778480394
264400,3315.69,43.778477223
264500,3316.71,43.778474054
264600,3317.75,43.778470888
264700,3318.77,43.778467724
264800,3319.79,43.778464562
264900,3320.82,43.778461403
265000,3321.85,43.778458246
265100,3322.87,43.778455092
265200,3323.89,43.778451940
265300,3324.91,43.778448790
265400,3325.93,43.778445643
265500,3326.96,43.778442498
265600,3327.98,43.778439356
265700,3329.00,43.778436216
265800,3330.02,43.778433078
265900,3331.03,43.778429943
266000,3332.06,43.778426809
266100,3333.07,43.778423679
266200,3334.10,43.778420550
266300,3335.12,43.778417424
266400,3336.14,43.778414301
266500,3337.15,43.778411180
266600,3338.17,43.778408061
266700,3339.18,43.778404944
266800,3340.21,43.778401830
266900,3341.23,43.778398718
267000,3342.26,43.778395608
267100,3343.28,43.778392501
267200,3344.30,43.778389396
267300,3345.32,43.778386293
267400,3346.33,43.778383193
267500,3347.36,43.778380095
267600,3348.38,43.778376999
267700,3349.40,43.778373906
267800,3350.42,43.778370815
267900,3351.45,43.778367726
268000,3352.46,43.778364640
268100,3353.48,43.778361556
268200,3354.49,43.778358474
268300,3355.51,43.778355394
268400,3356.53,43.778352317
268500,3357.54,43.778349242
268600,3358.56,43.778346169
268700,3359.58,43.778343099
268800,3360.60,43.778340031
268900,3361.61,43.778336965
269000,3362.63,43.778333901
269100,3363.65,43.778330840
269200,3364.66,43.778327781
269300,3365.68,43.778324724
269400,3366.70,43.778321670
269500,3368.18,43.778318618
269600,3369.81,43.778315568
269700,3371.42,43.778312520
269800,3373.05,43.778309475
269900,3374.69,43.778306432
270000,3376.32,43.778303391
270100,3377.95,43.778300352
270200,3379.58,43.778297316
270300,3381.21,43.778294282
270400,3382.85,43.778291250
270500,3384.47,43.778288220
270600,3386.10,43.778285193
270700,3387.74,43.778282168
270800,3389.37,43.778279145
270900,3391.00,43.778276124
271000,3392.63,43.778273105
271100,3394.26,43.778270089
271200,3395.89,43.778267075
271300,3397.53,43.778264063
271400,3399.16,43.778261054
271500,3400.65,43.778258046
271600,3401.66,43.778255041
271700,3402.68,43.778252038
271800,3403.69,43.778249038
271900,3404.72,43.778246039
272000,3405.73,43.778243043
272100,3406.75,43.778240049
272200,3407.77,43.778237057
272300,3408.79,43.778234067
272400,3409.81,43.778231079
272500,3410.83,43.778228094
272600,3411.86,43.778225111
272700,3412.88,43.778222130
272800,3413.90,43.778219151
272900,3414.92,43.778216175
273000,3415.93,43.778213200
273100,3417.21,43.778210228
273200,3418.82,43.778207258
273300,3420.28,43.778204290
273400,3421.30,43.778201324
273500,3422.32,43.778198361
273600,3423.38,43.778195400
273700,3424.40,43.778192440
273800,3425.41,43.778189483
273900,3426.43,43.778186528
274000,3427.48,43.778183576
274100,3429.11,43.778180625
274200,3430.74,43.778177677
274300,3432.37,43.778174730
274400,3434.01,43.778171786
274500,3435.07,43.778168844
274600,3436.08,43.778165904
274700,3437.10,43.778162967
274800,3438.11,43.778160031
274900,3439.13,43.778157098
275000,3440.15,43.778154166
275100,3441.17,43.778151237
275200,3442.19,43.778148310
275300,3443.22,43.778145385
275400,3444.25,43.778142463
275500,3445.27,43.778139542
275600,3446.29,43.778136623
275700,3447.31,43.778133707
275800,3448.33,43.778130793
275900,3449.35,43.778127880
276000,3450.38,43.778124970
276100,3451.40,43.778122062
276200,3452.42,43.778119157
276300,3453.44,43.778116253
276400,3454.46,43.778113351
276500,3455.48,43.778110452
276600,3456.49,43.778107554
276700,3457.52,43.778104659
276800,3458.54,43.778101765
276900,3459.56,43.778098874
277000,3460.57,43.778095985
277100,3461.59,43.778093098
277200,3462.61,43.778090213
277300,3463.62,43.778087330
277400,3464.64,43.778084450
277500,3465.66,43.778081571
277600,3466.68,43.778078694
277700,3467.70,43.778075820
277800,3468.98,43.778072947
277900,3470.59,43.778070077
278000,3471.80,43.778067208
278100,3473.40,43.778064342
278200,3474.63,43.778061478
278300,3475.65,43.778058616
278400,3476.66,43.778055756
278500,3477.68,43.778052898
278600,3478.70,43.778050042
278700,3479.91,43.778047188
278800,3481.57,43.778044336
278900,3483.23,43.778041486
279000,3484.90,43.778038638
279100,3486.57,43.778035792
279200,3488.23,43.778032948
279300,3489.89,43.778030107
279400,3491.55,43.778027267
279500,3492.57,43.778024429
279600,3494.03,43.778021594
279700,3495.05,43.778018760
279800,3496.06,43.778015929
279900,3497.08,43.778013099
280000,3498.09,43.778010272
280100,3499.11,43.778007446
280200,3500.13,43.778004623
280300,3501.14,43.778001801
280400,3502.16,43.777998982
280500,3503.17,43.777996164
280600,3504.19,43.777993349
280700,3505.21,43.777990535
280800,3506.23,43.777987724
280900,3507.25,43.777984914
281000,3508.26,43.777982107
281100,3509.28,43.777979302
281200,3510.29,43.777976498
281300,3511.31,43.777973697
281400,3512.32,43.777970897
281500,3513.34,43.777968100
281600,3514.36,43.777965304
281700,3515.37,43.777962511
281800,3516.39,43.777959719
281900,3517.41,43.777956930
282000,3518.43,43.777954142
282100,3519.45,43.777951357
282200,3520.46,43.777948573
282300,3521.48,43.777945792
282400,3523.01,43.777943012
282500,3524.65,43.777940234
282600,3526.28,43.777937458
282700,3527.60,43.777934685
282800,3528.62,43.777931913
282900,3530.23,43.777929143
283000,3531.87,43.777926375
283100,3533.49,43.777923609
283200,3535.13,43.777920845
283300,3536.68,43.777918083
283400,3537.70,43.777915323
283500,3538.84,43.777912565
283600,3540.50,43.777909809
283700,3541.68,43.777907055
283800,3542.69,43.777904302
283900,3543.71,43.777901552
284000,3544.72,43.777898804
284100,3545.74,43.777896057
284200,3546.75,43.777893313
284300,3547.77,43.777890570
284400,3548.79,43.777887829
284500,3549.81,43.777885091
284600,3550.82,43.777882354
284700,3551.84,43.777879619
284800,3552.85,43.777876886
284900,3553.87,43.777874155
285000,3554.89,43.777871426
285100,3555.90,43.777868698
285200,3556.91,43.777865973
285300,3557.93,43.777863250
285400,3558.94,43.777860528
285500,3559.96,43.777857808
285600,3560.98,43.777855091
285700,3561.99,43.777852375
285800,3563.01,43.777849661
285900,3564.02,43.777846949
286000,3565.04,43.777844239
286100,3566.05,43.777841531
286200,3567.07,43.777838824
286300,3568.09,43.777836120
286400,3569.12,43.777833417
286500,3570.14,43.777830717
286600,3571.16,43.777828018
286700,3572.17,43.777825321
286800,3573.19,43.777822626
286900,3574.20,43.777819933
287000,3575.21,43.777817242
287100,3576.23,43.777814552
287200,3577.25,43.777811865
287300,3578.26,43.777809179
287400,3579.26,43.777806495
287500,3580.27,43.777803814
287600,3581.79,43.777801134
287700,3583.10,43.777798455
287800,3584.11,43.777795779
287900,3585.14,43.777793105
288000,3586.36,43.777790432
288100,3587.47,43.777787761
288200,3589.12,43.777785092
288300,3590.53,43.777782425
288400,3592.17,43.777779760
288500,3593.82,43.777777097
288600,3595.47,43.777774435
288700,3597.11,43.777771776
288800,3598.75,43.777769118
288900,3599.77,43.777766462
289000,3600.78,43.777763808
289100,3601.80,43.777761156
289200,3602.81,43.777758505
289300,3603.82,43.777755856
289400,3604.83,43.777753210
289500,3605.85,43.777750565
289600,3606.86,43.777747922
289700,3607.88,43.777745280
289800,3608.90,43.777742641
289900,3609.95,43.777740003
290000,3610.97,43.777737367
290100,3611.98,43.777734733
290200,3612.99,43.777732101
290300,3614.53,43.777729471
290400,3616.19,43.777726842
290500,3617.84,43.777724215
290600,3619.50,43.777721590
290700,3621.14,43.777718967
290800,3622.80,43.777716346
290900,3624.45,43.777713726
291000,3626.11,43.777711108
291100,3627.77,43.777708493
291200,3629.42,43.777705878
291300,3631.07,43.777703266
291400,3632.35,43.777700655
291500,3633.36,43.777698047
291600,3634.38,43.777695440
291700,3635.39,43.777692834
291800,3636.41,43.777690231
291900,3637.42,43.777687629
292000,3638.44,43.777685029
292100,3639.46,43.777682431
292200,3640.47,43.777679835
292300,3641.49,43.777677241
292400,3642.50,43.777674648
292500,3643.51,43.777672057
292600,3644.53,43.777669468
292700,3645.54,43.777666880
292800,3646.56,43.777664295
292900,3647.57,43.777661711
293000,3648.61,43.777659129
293100,3650.27,43.777656548
293200,3651.85,43.777653970
293300,3652.86,43.777651393
293400,3653.87,43.777648818
293500,3654.89,43.777646244
293600,3655.90,43.777643673
293700,3656.94,43.777641103
293800,3658.06,43.777638535
293900,3659.08,43.777635968
294000,3660.10,43.777633404
294100,3661.11,43.777630841
294200,3662.12,43.777628280
294300,3663.14,43.777625720
294400,3664.15,43.777623163
294500,3665.17,43.777620607
294600,3666.18,43.777618053
294700,3667.19,43.777615500
294800,3668.21,43.777612950
294900,3669.22,43.777610401
295000,3670.23,43.777607853
295100,3671.25,43.777605308
295200,3672.26,43.777602764
295300,3673.28,43.777600222
295400,3674.29,43.777597682
295500,3675.30,43.777595143
295600,3676.32,43.777592606
295700,3677.34,43.777590071
295800,3678.35,43.777587537
295900,3679.36,43.777585006
296000,3680.37,43.777582476
296100,3681.39,43.777579947
296200,3682.41,43.777577421
296300,3683.42,43.777574896
296400,3684.44,43.777572373
296500,3685.45,43.777569851
296600,3686.47,43.777567331
296700,3687.48,43.777564813
296800,3688.63,43.777562297
296900,3689.64,43.777559782
297000,3690.66,43.777557269
297100,3691.68,43.777554757
297200,3692.69,43.777552248
297300,3693.70,43.777549740
297400,3694.72,43.777547234
297500,3695.73,43.777544729
297600,3696.75,43.777542226
297700,3697.75,43.777539725
297800,3698.76,43.777537225
297900,3699.78,43.777534727
298000,3700.79,43.777532231
298100,3701.80,43.777529737
298200,3702.81,43.777527244
298300,3703.82,43.777524753
298400,3704.83,43.777522263
298500,3705.84,43.777519775
298600,3706.85,43.777517289
298700,3707.86,43.777514805
298800,3708.88,43.777512322
298900,3709.89,43.777509841
299000,3710.91,43.777507361
299100,3711.93,43.777504883
299200,3712.94,43.777502407
299300,3713.95,43.777499932
299400,3714.96,43.777497459
299500,3715.97,43.777494988
299600,3716.99,43.777492519
299700,3718.00,43.777490051
299800,3719.02,43.777487584
299900,3720.03,43.777485120
300000,3721.04,43.777482657
300100,3722.05,43.777480195
300200,3723.06,43.777477735
300300,3724.08,43.777475277
300400,3725.09,43.777472821
300500,3726.10,43.777470366
300600,3727.12,43.777467913
300700,3728.14,43.777465461
300800,3729.16,43.777463011
300900,3730.17,43.777460563
301000,3731.19,43.777458116
301100,3732.20,43.777455671
301200,3733.29,43.777453228
301300,3734.92,43.777450786
301400,3736.56,43.777448346
301500,3737.92,43.777445907
301600,3738.94,43.777443470
301700,3739.96,43.777441035
301800,3740.98,43.777438601
301900,3742.00,43.777436169
302000,3743.02,43.777433739
302100,3744.04,43.777431310
302200,3745.19,43.777428882
302300,3746.21,43.777426457
302400,3747.22,43.777424033
302500,3748.24,43.777421610
302600,3749.26,43.777419189
302700,3750.28,43.777416770
302800,3751.30,43.777414352
302900,3752.32,43.777411936
303000,3753.33,43.777409522
303100,3754.35,43.777407109
303200,3755.38,43.777404698
303300,3756.40,43.777402288
303400,3757.42,43.777399880
303500,3758.44,43.777397473
303600,3759.46,43.777395068
303700,3760.48,43.777392665
303800,3761.50,43.777390263
303900,3762.95,43.777387863
304000,3764.59,43.777385464
304100,3766.22,43.777383067
304200,3767.86,43.777380672
304300,3769.49,43.777378278
304400,3770.58,43.777375886
304500,3771.59,43.777373495
304600,3772.60,43.777371106
304700,3773.61,43.777368718
304800,3774.63,43.777366332
304900,3775.64,43.777363948
305000,3776.65,43.777361565
305100,3777.67,43.777359183
305200,3778.68,43.777356803
305300,3780.29,43.777354425
305400,3781.62,43.777352049
