2.792499923706054688e+01 2.414999961853027344e+01
2.620000076293945312e+01 2.252499961853027344e+01
3.002499961853027344e+01 2.597500038146972656e+01
2.710000038146972656e+01 2.377499961853027344e+01
2.725000000000000000e+01 2.252499961853027344e+01
2.907500076293945312e+01 2.452499961853027344e+01
2.822500038146972656e+01 2.422500038146972656e+01
2.404999923706054688e+01 2.120000076293945312e+01
2.600000000000000000e+01 2.342499923706054688e+01
2.650000000000000000e+01 2.350000000000000000e+01
2.670000076293945312e+01 2.295000076293945312e+01
2.710000038146972656e+01 2.339999961853027344e+01
2.870000076293945312e+01 2.535000038146972656e+01
2.597500038146972656e+01 2.304999923706054688e+01
2.822500038146972656e+01 2.457500076293945312e+01
2.875000000000000000e+01 2.429999923706054688e+01
2.702499961853027344e+01 2.432500076293945312e+01
2.647500038146972656e+01 2.392499923706054688e+01
2.620000076293945312e+01 2.204999923706054688e+01
2.667499923706054688e+01 2.345000076293945312e+01
2.639999961853027344e+01 2.320000076293945312e+01
2.900000000000000000e+01 2.520000076293945312e+01
2.802499961853027344e+01 2.450000000000000000e+01
2.662500000000000000e+01 2.404999923706054688e+01
2.845000076293945312e+01 2.432500076293945312e+01
2.822500038146972656e+01 2.454999923706054688e+01
2.742499923706054688e+01 2.435000038146972656e+01
2.702499961853027344e+01 2.395000076293945312e+01
2.714999961853027344e+01 2.385000038146972656e+01
2.532500076293945312e+01 2.345000076293945312e+01
2.764999961853027344e+01 2.452499961853027344e+01
2.562500000000000000e+01 2.279999923706054688e+01
2.887500000000000000e+01 2.500000000000000000e+01
2.870000076293945312e+01 2.504999923706054688e+01
2.777499961853027344e+01 2.385000038146972656e+01
2.472500038146972656e+01 2.214999961853027344e+01
2.322500038146972656e+01 2.245000076293945312e+01
2.510000038146972656e+01 2.200000000000000000e+01
2.907500076293945312e+01 2.562500000000000000e+01
2.732500076293945312e+01 2.385000038146972656e+01
2.632500076293945312e+01 2.392499923706054688e+01
2.825000000000000000e+01 2.464999961853027344e+01
2.729999923706054688e+01 2.425000000000000000e+01
2.860000038146972656e+01 2.579999923706054688e+01
2.812500000000000000e+01 2.472500038146972656e+01
2.487500000000000000e+01 2.272500038146972656e+01
2.520000076293945312e+01 2.212500000000000000e+01
2.547500038146972656e+01 2.317499923706054688e+01
2.792499923706054688e+01 2.502499961853027344e+01
2.647500038146972656e+01 2.279999923706054688e+01
2.527499961853027344e+01 2.179999923706054688e+01
2.632500076293945312e+01 2.295000076293945312e+01
2.700000000000000000e+01 2.489999961853027344e+01
2.910000038146972656e+01 2.525000000000000000e+01
2.735000038146972656e+01 2.407500076293945312e+01
2.754999923706054688e+01 2.392499923706054688e+01
2.885000038146972656e+01 2.475000000000000000e+01
2.785000038146972656e+01 2.427499961853027344e+01
2.727499961853027344e+01 2.332500076293945312e+01
2.929999923706054688e+01 2.470000076293945312e+01
2.682500076293945312e+01 2.320000076293945312e+01
2.475000000000000000e+01 2.204999923706054688e+01
2.827499961853027344e+01 2.450000000000000000e+01
2.654999923706054688e+01 2.314999961853027344e+01
2.812500000000000000e+01 2.517499923706054688e+01
2.712500000000000000e+01 2.300000000000000000e+01
2.652499961853027344e+01 2.295000076293945312e+01
2.632500076293945312e+01 2.254999923706054688e+01
2.739999961853027344e+01 2.377499961853027344e+01
2.835000038146972656e+01 2.497500038146972656e+01
2.839999961853027344e+01 2.360000038146972656e+01
2.639999961853027344e+01 2.382500076293945312e+01
